station_id,reading,reading_date,rain_sum,temperature_2m_max,temperature_2m_min
5,1.9,2023-01-01,3.2,31.563,23.863
5,1.8,2023-01-02,0.0,33.963,23.463001
5,1.82,2023-01-03,0.0,34.563,22.463001
5,1.77,2023-01-04,0.0,35.313,22.463001
5,1.72,2023-01-05,0.0,35.563,21.963001
5,1.68,2023-01-06,0.0,36.463,23.063
5,1.64,2023-01-07,0.0,35.713,22.663
5,1.6,2023-01-08,0.1,36.063,22.463001
5,1.55,2023-01-09,0.3,34.563,23.763
5,1.52,2023-01-10,0.0,36.213,22.713001
5,1.52,2023-01-11,0.0,35.363,21.663
5,1.5,2023-01-12,0.0,35.263,21.513
5,1.5,2023-01-13,0.0,34.863,22.563
5,1.48,2023-01-14,0.0,35.613,22.863
5,1.48,2023-01-15,0.0,34.863,21.663
5,1.48,2023-01-16,0.0,35.363,21.063
5,1.48,2023-01-17,0.0,35.963,20.763
5,1.46,2023-01-18,0.0,35.713,22.563
5,1.46,2023-01-19,0.0,35.513,23.513
5,1.46,2023-01-20,1.5000001,35.013,24.263
5,1.44,2023-01-21,1.3000001,35.013,23.863
5,1.44,2023-01-22,0.0,36.213,22.813
5,1.44,2023-01-23,0.0,36.063,22.563
5,1.44,2023-01-24,0.0,35.913002,22.213001
5,1.44,2023-01-25,0.0,35.813,21.463001
5,1.44,2023-01-26,0.0,35.663002,21.713001
5,1.42,2023-01-27,0.0,35.163002,21.463001
5,1.42,2023-01-28,0.0,35.763,21.063
5,1.42,2023-01-29,0.0,34.163002,22.963001
5,1.42,2023-01-30,0.0,35.763,22.163
5,1.42,2023-01-31,0.0,36.563,21.463001
5,1.4,2023-02-01,0.0,36.813,21.363
5,1.4,2023-02-02,0.0,36.463,22.263
5,1.4,2023-02-03,0.0,36.413002,21.663
5,1.4,2023-02-04,0.0,36.163002,21.113
5,1.4,2023-02-05,0.1,35.913002,21.963001
5,1.4,2023-02-06,0.0,35.813,22.663
5,1.4,2023-02-07,0.0,35.913002,22.663
5,1.4,2023-02-08,0.0,36.213,21.663
5,1.4,2023-02-09,0.0,36.413002,21.913
5,1.38,2023-02-10,0.0,35.713,21.563
5,1.38,2023-02-11,0.0,35.913002,22.163
5,1.38,2023-02-12,0.0,35.463,21.813
5,1.38,2023-02-13,0.0,36.563,22.313
5,1.36,2023-02-14,0.0,36.613,22.363
5,1.36,2023-02-15,0.0,35.963,22.063
5,1.38,2023-02-16,0.1,36.063,23.213001
5,1.36,2023-02-17,0.0,36.163002,23.213001
5,1.36,2023-02-18,0.0,35.763,21.963001
5,1.36,2023-02-19,0.0,35.613,22.063
5,1.36,2023-02-20,0.0,35.863,21.763
5,1.36,2023-02-21,0.0,36.263,22.263
5,1.32,2023-02-22,0.0,36.463,22.913
5,1.32,2023-02-23,0.0,36.513,23.113
5,1.32,2023-02-24,0.0,37.463,23.463001
5,1.32,2023-02-25,0.0,36.913002,23.363
5,1.32,2023-02-26,0.0,35.863,23.213001
5,1.32,2023-02-27,0.0,36.613,22.913
5,1.32,2023-02-28,0.0,37.513,22.363
5,1.3,2023-03-01,0.0,36.563,23.263
5,1.3,2023-03-02,0.0,37.263,22.863
5,1.3,2023-03-03,0.0,36.963,23.413
5,1.3,2023-03-04,0.0,36.813,23.163
5,1.3,2023-03-05,0.0,37.013,23.613
5,1.3,2023-03-06,0.0,37.763,23.813
5,1.3,2023-03-07,0.0,37.663002,24.213001
5,1.3,2023-03-08,0.0,38.013,24.263
5,1.3,2023-03-09,0.0,38.513,24.163
5,1.3,2023-03-10,0.2,37.613,24.513
5,1.3,2023-03-11,0.1,37.063,24.913
5,1.3,2023-03-12,2.6,35.363,24.763
5,1.3,2023-03-13,2.0,35.863,25.163
5,1.3,2023-03-14,0.2,37.663002,23.513
5,1.3,2023-03-15,1.8000001,36.413002,24.513
5,1.3,2023-03-16,4.1000004,31.913,24.413
5,1.3,2023-03-17,5.5,34.313,24.363
5,1.32,2023-03-18,1.1,35.363,22.563
5,1.3,2023-03-19,4.3999996,35.513,23.813
5,1.3,2023-03-20,11.099999,35.563,24.163
5,1.3,2023-03-21,0.0,34.363,24.713001
5,1.3,2023-03-22,1.3000001,36.113,24.063
5,1.3,2023-03-23,6.9999995,35.013,23.313
5,1.37,2023-03-24,12.8,33.513,24.213001
5,1.5,2023-03-25,0.2,33.613,22.813
5,1.78,2023-03-26,0.0,34.863,23.313
5,2.22,2023-03-27,0.5,35.213,23.113
5,2.65,2023-03-28,1.1,33.963,23.263
5,3.08,2023-03-29,0.6,35.563,22.513
5,3.52,2023-03-30,0.7,35.463,23.013
5,3.7,2023-03-31,0.0,36.713,23.113
5,4.0,2023-04-01,4.3,37.413002,24.313
5,4.22,2023-04-02,9.1,35.413002,23.913
5,4.45,2023-04-03,6.9999995,33.713,22.763
5,4.8,2023-04-04,1.6,34.563,23.663
5,5.0,2023-04-05,1.1,34.763,23.963001
5,5.09,2023-04-06,0.4,35.063,24.113
5,5.2,2023-04-07,0.3,36.763,24.613
5,5.33,2023-04-08,7.6,35.113,25.163
5,5.55,2023-04-09,6.1,35.113,24.313
5,5.66,2023-04-10,0.7,35.563,23.963001
5,5.8,2023-04-11,7.6,33.413002,24.563
5,5.92,2023-04-12,0.0,35.163002,23.263
5,6.06,2023-04-13,0.0,36.313,22.863
5,6.14,2023-04-14,3.8000002,34.863,24.363
5,6.22,2023-04-15,1.9,33.863,23.463001
5,6.3,2023-04-16,3.6,32.663002,24.363
5,6.4,2023-04-17,10.3,33.513,23.663
5,6.38,2023-04-18,3.1,32.063,23.513
5,6.44,2023-04-19,0.2,33.713,23.563
5,6.5,2023-04-20,0.1,34.213,24.613
5,6.58,2023-04-21,2.3999996,33.513,24.613
5,6.65,2023-04-22,4.8999996,30.813,22.613
5,6.7,2023-04-23,4.5,32.413002,24.763
5,6.7,2023-04-24,0.70000005,33.363,23.363
5,6.66,2023-04-25,0.0,34.063,23.063
5,6.55,2023-04-26,2.7,33.663002,25.013
5,6.4,2023-04-27,5.2,31.313,24.563
5,6.28,2023-04-28,0.2,33.313,23.763
5,6.2,2023-04-29,1.0,33.913002,23.713001
5,6.09,2023-04-30,0.4,33.463,23.563
5,6.0,2023-05-01,0.5,34.513,24.213001
5,5.88,2023-05-02,1.0,33.813,24.763
5,5.8,2023-05-03,0.8,33.863,24.463001
5,5.74,2023-05-04,0.1,34.363,24.263
5,5.74,2023-05-05,2.9,34.313,24.763
5,5.82,2023-05-06,0.5,34.913002,24.713001
5,5.96,2023-05-07,0.6,35.013,24.663
5,6.12,2023-05-08,1.3000001,34.863,25.013
5,6.25,2023-05-09,3.4,33.963,24.263
5,6.33,2023-05-10,0.0,35.263,24.813
5,6.38,2023-05-11,0.3,34.613,24.563
5,6.44,2023-05-12,0.4,35.013,24.513
5,6.52,2023-05-13,0.7,35.013,24.663
5,6.56,2023-05-14,0.0,35.263,24.613
5,6.66,2023-05-15,0.3,35.113,24.363
5,6.72,2023-05-16,0.6,35.263,25.113
5,6.78,2023-05-17,0.4,34.863,24.563
5,6.85,2023-05-18,3.4,33.763,25.113
5,6.9,2023-05-19,0.2,35.813,23.963001
5,6.94,2023-05-20,0.1,36.063,24.063
5,7.0,2023-05-21,0.3,35.513,24.063
5,7.07,2023-05-22,1.0,35.163002,24.313
5,7.2,2023-05-23,0.6,33.513,24.513
5,7.38,2023-05-24,0.0,35.063,24.463001
5,8.0,2023-05-25,0.0,34.613,23.063
5,8.0,2023-05-26,0.5,33.513,23.413
5,8.0,2023-05-27,1.6000001,33.163002,22.463001
5,8.0,2023-05-28,0.5,32.513,23.813
5,8.0,2023-05-29,0.7,34.813,24.113
5,8.0,2023-05-30,0.4,34.013,24.463001
5,8.0,2023-05-31,0.1,33.713,24.463001
5,8.0,2023-06-01,0.5,33.913002,24.213001
5,8.0,2023-06-02,1.1,34.363,23.713001
5,8.0,2023-06-03,2.0,34.013,24.013
5,7.75,2023-06-04,0.8,35.013,24.213001
5,7.4,2023-06-05,0.4,33.963,24.213001
5,7.0,2023-06-06,0.0,35.563,23.413
5,6.8,2023-06-07,0.1,35.413002,23.763
5,6.7,2023-06-08,0.5,35.013,24.013
5,6.55,2023-06-09,1.1,33.563,24.713001
5,6.44,2023-06-10,0.0,33.713,22.913
5,6.35,2023-06-11,0.0,34.963,23.963001
5,6.4,2023-06-12,1.2,33.913002,24.063
5,6.46,2023-06-13,0.1,34.113,24.413
5,6.6,2023-06-14,0.0,34.363,23.663
5,6.7,2023-06-15,0.0,34.613,24.113
5,6.75,2023-06-16,0.3,33.763,23.963001
5,6.75,2023-06-17,0.2,34.363,24.013
5,6.66,2023-06-18,0.3,34.313,23.713001
5,6.6,2023-06-19,0.0,34.263,23.813
5,6.4,2023-06-20,0.0,33.913002,23.413
5,6.15,2023-06-21,0.5,33.263,23.363
5,5.9,2023-06-22,0.1,33.463,23.713001
5,5.8,2023-06-23,1.1,32.663002,23.713001
5,5.72,2023-06-24,0.0,32.913002,23.563
5,5.6,2023-06-25,0.90000004,31.713001,23.913
5,5.5,2023-06-26,2.1000001,32.013,24.313
5,5.44,2023-06-27,2.1,32.663002,24.113
5,5.38,2023-06-28,0.0,32.263,23.763
5,5.3,2023-06-29,3.7000003,30.863,23.613
5,5.24,2023-06-30,1.1,31.063,23.313
5,5.2,2023-07-01,0.0,32.213,23.563
5,5.14,2023-07-02,0.0,32.613,22.613
5,5.04,2023-07-03,0.6,33.213,23.263
5,4.98,2023-07-04,1.4000001,32.013,22.463001
5,4.93,2023-07-05,0.70000005,32.563,22.963001
5,4.88,2023-07-06,1.5,31.213001,23.363
5,4.82,2023-07-07,0.4,32.213,22.513
5,4.77,2023-07-08,0.70000005,32.263,22.413
5,4.72,2023-07-09,1.3,32.213,23.163
5,4.66,2023-07-10,1.5999999,33.313,23.363
5,4.6,2023-07-11,0.0,33.813,23.113
5,4.55,2023-07-12,0.8,32.313,22.863
5,4.5,2023-07-13,0.0,32.163002,22.713001
5,4.44,2023-07-14,1.7,32.363,23.213001
5,4.37,2023-07-15,1.0,31.713001,22.613
5,4.3,2023-07-16,0.3,33.063,22.413
5,4.22,2023-07-17,0.90000004,32.013,22.713001
5,4.15,2023-07-18,0.3,32.113,22.863
5,4.08,2023-07-19,0.0,34.013,22.413
5,4.0,2023-07-20,2.1,33.213,23.863
5,3.93,2023-07-21,1.1,33.213,23.613
5,3.86,2023-07-22,0.5,32.313,23.063
5,3.8,2023-07-23,0.8000001,32.713,23.263
5,3.75,2023-07-24,0.3,32.063,22.863
5,3.7,2023-07-25,0.0,32.813,22.863
5,3.64,2023-07-26,0.0,33.013,22.413
5,3.58,2023-07-27,0.2,32.063,23.913
5,3.53,2023-07-28,1.3,32.163002,22.863
5,3.47,2023-07-29,1.1,31.563,22.663
5,3.4,2023-07-30,0.0,32.263,22.413
5,3.35,2023-07-31,0.0,33.563,22.863
5,3.3,2023-08-01,0.70000005,32.263,23.613
5,3.26,2023-08-02,0.5,33.113,22.613
5,3.2,2023-08-03,1.6,33.113,23.163
5,3.16,2023-08-04,1.9000002,32.213,23.463001
5,3.12,2023-08-05,1.3000001,32.913002,22.663
5,3.08,2023-08-06,1.9000001,32.013,22.563
5,3.04,2023-08-07,0.70000005,31.963001,22.913
5,3.0,2023-08-08,0.3,32.763,22.763
5,2.97,2023-08-09,0.70000005,32.313,22.463001
5,2.92,2023-08-10,0.0,33.013,22.063
5,2.88,2023-08-11,0.0,34.113,22.313
5,2.85,2023-08-12,1.3000001,31.363,23.513
5,2.82,2023-08-13,1.9000001,33.063,22.563
5,2.77,2023-08-14,0.1,33.263,22.113
5,2.73,2023-08-15,0.2,34.213,22.313
5,2.7,2023-08-16,0.0,33.063,22.163
5,2.66,2023-08-17,0.4,35.113,23.163
5,2.72,2023-08-18,0.1,34.763,21.963001
5,2.78,2023-08-19,0.0,35.313,22.463001
5,2.95,2023-08-22,0.0,33.263,22.663
5,3.0,2023-08-23,0.0,32.963,22.263
5,3.05,2023-08-24,1.2,32.513,22.063
5,3.1,2023-08-25,0.0,33.913002,22.513
5,3.14,2023-08-26,0.2,33.663002,21.463001
5,3.18,2023-08-27,0.4,33.563,22.963001
5,3.2,2023-08-28,0.8000001,33.013,23.313
5,3.2,2023-08-29,0.3,33.163002,23.413
5,3.15,2023-08-30,0.90000004,32.113,22.763
5,3.09,2023-08-31,0.2,34.113,22.913
5,3.05,2023-09-01,0.0,34.663002,22.513
5,3.0,2023-09-02,0.0,33.063,23.063
5,2.96,2023-09-03,0.0,33.763,22.463001
5,2.92,2023-09-04,0.2,35.113,22.863
5,2.87,2023-09-05,1.7,33.563,24.363
5,2.82,2023-09-06,2.2,34.013,24.063
5,2.77,2023-09-07,0.0,34.013,22.613
5,2.73,2023-09-08,0.0,34.713,22.713001
5,2.68,2023-09-09,0.4,33.763,22.863
5,2.64,2023-09-10,0.3,34.263,24.013
5,2.6,2023-09-11,0.1,35.663002,22.363
5,2.55,2023-09-12,0.0,34.313,23.513
5,2.5,2023-09-13,0.3,34.263,22.913
5,2.46,2023-09-14,0.6,33.313,22.763
5,2.43,2023-09-15,0.4,34.513,23.563
5,2.38,2023-09-16,0.0,34.463,22.663
5,2.34,2023-09-17,0.0,34.813,22.313
5,2.3,2023-09-18,0.0,35.763,23.513
5,2.3,2023-09-19,0.0,34.963,23.663
5,2.2,2023-09-20,0.0,36.813,22.663
5,2.16,2023-09-21,2.8999999,34.263,23.813
5,2.09,2023-09-22,3.3000002,33.913002,24.113
5,2.05,2023-09-23,0.0,34.713,23.513
5,2.0,2023-09-24,0.0,36.963,22.563
5,2.0,2023-09-25,0.0,34.913002,23.963001
5,2.06,2023-09-26,0.2,35.163002,23.413
5,2.2,2023-09-27,0.4,35.463,23.963001
5,2.28,2023-09-28,2.2,34.363,24.513
5,2.3,2023-09-29,1.6000001,35.163002,24.363
5,2.38,2023-09-30,1.9,35.113,24.313
5,2.94,2023-10-01,0.0,35.313,23.513
5,3.48,2023-10-02,3.3999999,34.913002,23.313
5,4.02,2023-10-03,2.4,34.113,23.963001
5,4.44,2023-10-04,25.9,31.863,23.763
5,4.88,2023-10-05,3.3999999,32.563,24.213001
5,5.02,2023-10-06,0.8000001,34.263,23.313
5,5.09,2023-10-07,0.3,33.513,23.413
5,5.14,2023-10-08,0.0,34.763,23.163
5,5.2,2023-10-09,0.6,35.463,23.163
5,5.28,2023-10-10,1.3000001,34.963,23.563
5,5.33,2023-10-11,0.4,35.563,23.863
5,5.4,2023-10-12,13.6,33.913002,23.813
5,5.46,2023-10-13,0.70000005,35.213,22.713001
5,5.52,2023-10-14,1.0,34.413002,23.663
5,5.18,2023-10-16,0.5,35.163002,22.963001
5,5.08,2023-10-17,6.2999997,34.263,24.413
5,5.0,2023-10-18,14.9,33.513,23.813
5,4.9,2023-10-19,18.800001,33.163002,23.313
5,4.82,2023-10-20,16.200003,29.863,23.463001
5,4.94,2023-10-21,9.400001,30.613,23.463001
5,5.04,2023-10-22,3.9,32.063,22.863
5,5.28,2023-10-23,0.2,32.563,23.213001
5,5.4,2023-10-24,22.2,32.313,23.763
5,5.48,2023-10-25,8.799999,29.763,23.263
5,5.55,2023-10-26,7.5,31.613,22.863
5,5.62,2023-10-27,19.199999,29.863,22.263
5,5.68,2023-10-28,30.699999,28.563,22.863
5,5.76,2023-10-29,7.7,30.713001,22.163
5,5.8,2023-10-30,30.3,31.563,22.713001
5,5.88,2023-10-31,19.100002,29.613,22.863
5,5.94,2023-11-01,6.2999997,27.113,23.163
5,6.0,2023-11-02,3.0,30.763,22.663
5,6.06,2023-11-03,1.9000001,29.813,22.513
5,6.12,2023-11-04,6.6,29.613,22.963001
5,6.3,2023-11-05,21.300001,29.563,22.913
5,6.44,2023-11-06,18.699999,30.613,22.863
5,6.5,2023-11-07,2.1000001,30.863,22.063
5,6.55,2023-11-08,0.1,31.813,23.463001
5,6.59,2023-11-09,0.0,31.963001,22.413
5,6.65,2023-11-10,10.3,30.463001,21.913
5,6.72,2023-11-11,10.9,31.113,22.613
5,6.8,2023-11-12,22.4,28.963001,22.713001
5,6.8,2023-11-13,11.500001,30.513,23.013
5,6.9,2023-11-14,0.2,29.863,22.563
5,6.96,2023-11-15,9.0,30.713001,23.363
5,7.0,2023-11-16,2.7000003,30.663,23.313
5,7.05,2023-11-17,14.900001,29.813,23.163
5,7.12,2023-11-18,18.1,30.813,22.913
5,7.4,2023-11-19,3.2,30.513,22.763
5,7.52,2023-11-20,2.0,31.263,23.513
5,7.95,2023-11-21,0.0,31.913,24.063
5,8.0,2023-11-22,8.6,30.563,23.663
5,8.0,2023-11-23,3.9,30.113,23.263
5,8.0,2023-11-24,0.0,31.463001,22.513
5,8.0,2023-11-25,17.800001,30.813,23.863
5,8.0,2023-11-26,4.2999997,27.713001,21.863
5,8.0,2023-11-27,0.3,31.313,21.913
5,8.0,2023-11-28,0.5,30.863,22.613
5,8.0,2023-11-29,0.0,31.263,22.263
5,8.0,2023-11-30,0.0,32.213,23.313
5,8.0,2023-12-01,0.0,31.663,22.263
5,8.0,2023-12-02,0.0,31.413,22.163
5,8.0,2023-12-03,0.0,31.763,22.913
5,8.0,2023-12-04,0.0,31.713001,23.163
5,8.0,2023-12-05,0.0,31.913,21.613
5,8.0,2023-12-06,0.0,31.813,20.963001
5,8.0,2023-12-07,0.0,32.113,22.213001
5,8.0,2023-12-08,0.0,32.763,21.763
5,8.0,2023-12-09,0.0,33.113,22.163
5,8.0,2023-12-10,0.6,32.263,23.413
5,8.0,2023-12-11,0.1,32.963,22.963001
5,8.0,2023-12-12,0.0,33.463,22.913
5,8.0,2023-12-13,0.0,33.963,23.163
5,8.0,2023-12-14,0.0,34.613,23.663
5,8.0,2023-12-15,0.0,34.263,23.213001
5,8.0,2023-12-16,0.0,34.763,24.263
5,8.0,2023-12-17,0.0,33.613,23.263
5,8.0,2023-12-18,0.0,34.463,23.763
5,6.95,2023-12-19,0.1,35.063,23.213001
5,6.72,2023-12-20,0.3,35.213,23.563
5,6.22,2023-12-21,2.6,34.713,24.013
5,6.0,2023-12-22,0.2,34.463,23.963001
5,5.75,2023-12-23,0.1,34.913002,23.963001
5,3.48,2024-01-11,0.0,34.563,23.263
5,3.14,2024-01-16,0.2,35.013,25.263
5,3.06,2024-01-18,0.0,35.913002,22.763
5,3.02,2024-01-19,0.0,35.963,22.313
5,2.94,2024-01-21,0.0,35.863,22.563
5,2.9,2024-01-22,0.1,35.913002,22.763
5,2.85,2024-01-23,0.0,36.063,24.463001
5,2.8,2024-01-24,0.0,35.263,23.613
5,2.77,2024-01-25,0.0,35.263,23.913
5,2.66,2024-01-28,0.1,37.313,23.813
5,2.63,2024-01-29,0.0,36.713,24.113
5,2.6,2024-01-30,0.0,36.263,23.463001
5,2.6,2024-01-31,2.2,33.713,23.963001
5,2.56,2024-02-01,0.2,36.413002,23.813
5,2.52,2024-02-02,0.2,36.313,24.613
5,2.47,2024-02-05,9.1,35.213,24.563
5,2.45,2024-02-06,0.7,35.163002,24.813
5,2.42,2024-02-08,0.0,36.763,24.063
5,2.42,2024-02-09,0.0,35.963,24.263
5,2.38,2024-02-13,0.3,35.513,24.063
5,2.38,2024-02-15,0.0,36.413002,24.863
5,2.36,2024-02-16,0.0,36.263,24.163
5,2.35,2024-02-20,0.0,36.813,23.513
5,2.33,2024-02-21,0.1,37.913002,24.913
5,2.35,2024-02-22,0.0,37.063,25.663
5,2.32,2024-02-27,0.0,37.563,23.963001
5,2.32,2024-02-29,0.1,36.563,23.163
5,2.3,2024-03-01,0.0,38.063,24.363
5,2.3,2024-03-04,0.1,36.713,25.413
5,2.3,2024-03-07,0.0,38.013,24.963001
5,2.28,2024-03-10,0.0,37.063,23.863
5,2.28,2024-03-11,0.3,38.363,23.913
5,2.26,2024-03-13,0.0,37.863,24.913
5,2.26,2024-03-15,0.0,38.213,22.963001
5,2.22,2024-03-18,0.0,38.913002,25.163
5,2.22,2024-03-19,0.0,37.863,25.363
5,2.22,2024-03-20,0.0,38.613,25.113
5,2.22,2024-03-21,0.0,38.463,26.063
5,2.22,2024-03-23,1.1,36.763,26.213001
5,2.22,2024-03-24,0.2,37.763,26.463001
5,2.22,2024-03-25,0.0,38.313,25.563
5,2.22,2024-03-26,0.0,37.713,26.463001
5,2.22,2024-03-28,0.9,36.313,26.113
5,2.22,2024-03-29,0.2,36.513,25.413
5,2.22,2024-03-30,0.4,35.663002,25.863
5,2.22,2024-03-31,19.399998,35.963,25.263
5,2.22,2024-04-01,18.4,33.913002,25.213001
5,2.22,2024-04-02,14.700001,33.413002,24.413
5,2.22,2024-04-03,0.6,33.513,24.013
5,2.22,2024-04-05,0.8,35.463,24.763
5,2.22,2024-04-06,0.6,35.513,25.513
5,2.2,2024-04-07,13.900001,34.613,25.863
5,2.2,2024-04-10,0.0,34.613,25.113
5,2.26,2024-04-12,0.7,35.213,25.663
5,2.44,2024-04-14,1.1,33.863,25.763
5,2.55,2024-04-15,0.8,34.613,25.913
5,2.7,2024-04-17,16.9,32.663002,24.713001
5,2.96,2024-04-19,0.2,34.063,25.363
5,3.08,2024-04-20,28.3,31.213001,23.313
5,3.33,2024-04-22,1.9000001,33.163002,25.263
5,3.6,2024-04-24,23.3,32.713,24.763
5,3.68,2024-04-25,7.2,30.413,23.913
5,3.82,2024-04-26,5.7,32.863,24.463001
5,4.05,2024-04-28,0.70000005,32.013,24.563
5,4.2,2024-04-29,0.6,32.963,24.463001
5,4.32,2024-04-30,39.9,32.713,24.363
5,4.46,2024-05-01,4.2999997,32.763,24.513
5,4.52,2024-05-02,5.1,33.513,25.113
5,4.6,2024-05-03,13.000001,32.063,25.163
5,4.72,2024-05-04,0.8000001,31.413,23.663
5,4.84,2024-05-05,30.7,32.613,24.613
5,4.92,2024-05-06,15.300001,29.313,24.363
5,5.14,2024-05-08,7.1,31.963001,24.563
5,5.22,2024-05-09,0.3,32.563,24.263
5,5.33,2024-05-10,0.1,32.663002,23.813
5,5.5,2024-05-12,0.0,33.413002,25.013
5,4.62,2024-05-13,0.6,33.163002,25.013
5,5.87,2024-05-15,3.1999998,32.763,24.863
5,5.96,2024-05-16,1.2,31.913,24.763
5,6.02,2024-05-17,0.3,33.063,24.563
5,6.09,2024-05-18,0.8,33.863,25.413
5,6.2,2024-05-19,0.6,34.013,24.563
5,6.32,2024-05-20,1.8000001,33.363,25.413
5,6.44,2024-05-21,0.3,33.363,24.913
5,6.56,2024-05-22,3.5000002,32.063,24.813
5,6.66,2024-05-23,0.4,33.013,24.563
5,6.8,2024-05-24,1.9000001,32.213,24.613
5,7.0,2024-05-26,0.0,33.763,23.613
5,7.15,2024-05-28,0.4,32.363,24.013
5,7.25,2024-05-29,1.8,31.863,24.363
5,6.98,2024-05-30,0.5,32.163002,24.013
5,6.6,2024-05-31,0.3,33.263,23.613
5,6.08,2024-06-02,0.0,34.163002,23.713001
5,5.88,2024-06-03,0.0,34.063,24.213001
5,5.7,2024-06-04,0.6,34.063,23.863
5,5.5,2024-06-05,0.5,33.463,24.163
5,5.26,2024-06-06,0.1,34.163002,24.013
5,5.02,2024-06-07,0.9,33.363,24.613
5,4.77,2024-06-09,0.1,32.813,23.813
5,4.62,2024-06-10,0.2,33.163002,23.713001
5,4.39,2024-06-12,1.2,32.013,22.863
5,4.3,2024-06-13,0.2,33.463,23.913
5,4.15,2024-06-15,0.0,33.063,23.063
5,3.87,2024-06-18,1.1,33.563,23.613
5,3.8,2024-06-19,0.8000001,33.463,23.813
5,3.76,2024-06-20,1.2,32.013,23.813
5,3.7,2024-06-21,1.3000001,33.113,23.663
5,3.5,2024-06-23,1.1,31.913,22.913
5,3.55,2024-06-24,0.9000001,31.163,22.913
5,3.5,2024-06-25,0.0,33.213,23.163
5,3.4,2024-06-27,1.8000001,31.513,23.913
5,3.35,2024-06-28,0.2,32.813,22.213001
5,3.26,2024-06-30,0.8,32.713,23.563
5,3.2,2024-07-01,1.3000001,32.663002,23.813
5,3.16,2024-07-02,0.0,33.163002,23.463001
5,3.1,2024-07-03,0.0,32.413002,23.213001
5,3.05,2024-07-04,0.0,32.863,21.813
5,2.9,2024-07-07,0.0,34.113,23.513
5,2.86,2024-07-08,0.0,34.313,24.063
5,2.82,2024-07-09,1.5000001,31.913,24.063
5,2.74,2024-07-11,1.9000001,31.163,23.313
5,2.66,2024-07-13,0.2,32.163002,22.563
5,2.63,2024-07-14,0.2,32.863,23.363
5,2.6,2024-07-15,0.5,32.013,23.813
5,2.77,2024-07-17,0.3,32.513,23.213001
5,2.85,2024-07-18,0.0,32.163002,23.163
5,3.2,2024-07-22,0.1,31.963001,23.513
5,3.3,2024-07-23,0.3,32.363,23.113
5,3.5,2024-07-25,0.0,31.363,23.163
5,3.64,2024-07-26,0.1,32.563,23.163
5,3.75,2024-07-27,0.1,32.813,22.513
5,3.9,2024-07-29,0.0,32.463,22.963001
5,4.14,2024-08-01,0.2,30.613,22.463001
5,4.35,2024-08-03,0.0,30.363,22.163
5,4.44,2024-08-04,0.0,32.213,22.113
5,4.55,2024-08-05,0.0,32.013,22.013
5,4.8,2024-08-07,0.0,32.263,22.413
5,4.95,2024-08-08,0.0,33.913002,22.163
5,5.08,2024-08-09,3.6,30.313,22.813
5,5.33,2024-08-11,0.1,32.113,21.763
5,5.56,2024-08-13,0.3,32.663002,22.513
5,5.66,2024-08-14,0.4,32.963,22.413
5,5.77,2024-08-15,0.0,33.713,22.163
5,5.84,2024-08-16,1.8000001,32.013,22.863
5,5.9,2024-08-17,0.0,33.463,22.663
5,6.0,2024-08-18,0.0,33.263,22.763
5,6.11,2024-08-19,1.2,32.113,23.513
5,6.38,2024-08-22,0.4,31.763,22.863
5,6.52,2024-08-24,0.6,32.013,23.413
5,6.65,2024-08-26,5.0,32.413002,23.763
5,6.75,2024-08-28,1.8000002,31.113,23.213001
5,6.9,2024-08-31,0.4,32.763,22.213001
5,7.08,2024-09-02,0.1,33.213,21.613
5,7.1,2024-09-03,0.5,32.063,22.563
5,7.2,2024-09-05,1.7,32.963,24.013
5,7.2,2024-09-06,0.3,33.213,23.763
5,6.82,2024-09-10,1.6000001,32.763,23.913
5,6.95,2024-09-12,0.4,33.413002,22.663
5,7.18,2024-09-16,2.3,32.763,24.113
5,7.24,2024-09-17,0.6,33.313,23.963001
5,7.3,2024-09-18,0.2,33.763,22.563
5,7.35,2024-09-20,1.2,34.163002,23.363
5,7.44,2024-09-23,0.0,33.713,23.763
5,7.56,2024-09-25,0.0,33.713,23.563
5,7.6,2024-09-26,0.0,34.563,22.513
5,7.64,2024-09-27,0.5,33.863,23.313
5,7.64,2024-09-29,1.8,34.763,23.163
5,7.6,2024-09-30,0.0,34.913002,22.263
